-92.0000	35.0001	2474793496.2940
-92.0000	35.0276	-371350605.8950
-92.0000	35.0552	327543063.8527
-92.0000	35.0827	1246619557.4447
-92.0000	35.1103	-198299043.4560
-92.0000	35.1379	610893000.2231
-92.0000	35.1654	1431583279.5194
-92.0000	35.1930	-397411187.6341
-92.0000	35.2205	849305765.8680
-92.0000	35.2481	-578947234.8442
-92.0000	35.2756	652327374.8205
-92.0000	35.3032	-571470996.1585
-92.0000	35.3308	-336927567.0081
-92.0000	35.3583	-437471973.5015
-92.0000	35.3859	-1083219986.4608
-92.0000	35.4134	-328083615.3868
-92.0000	35.4410	-1290621068.7264
-92.0000	35.4685	-698555702.6988
-92.0000	35.4961	-1593209405.2154
-92.0000	35.5237	-1277980487.5603
-92.0000	35.5512	-2728455975.2652
-92.0000	35.5788	-1583084682.2814
-92.0000	35.6063	-2277612458.0640
-92.0000	35.6339	-1358017818.9407
-92.0000	35.6614	-1121446677.1778
-92.0000	35.6890	-339045838.9803
-92.0000	35.7165	-135513746.2092
-92.0000	35.7441	1056255586.0699
-92.0000	35.7717	47895942.1827
-92.0000	35.7992	356192785.1741
-92.0000	35.8268	-90718678.6254
-92.0000	35.8543	354931800.2639
-92.0000	35.8819	-247143237.0541
-92.0000	35.9094	463415888.9200
-92.0000	35.9370	-1061709421.8509
-92.0000	35.9646	321953454.2124
-92.0000	35.9921	-225825029.6745
-92.0000	36.0197	413179844.5628
-92.0000	36.0472	-1018941190.0332
-92.0000	36.0748	957286265.0952
-92.0000	36.1023	-528039508.0698
-92.0000	36.1299	1343076757.7378
-92.0000	36.1575	430861764.3203
-92.0000	36.1850	677450182.2180
-92.0000	36.2126	1264526508.7714
-92.0000	36.2401	-807864229.0812
-92.0000	36.2677	2112488701.0201
-92.0000	36.2952	75463094.9319
-92.0000	36.3228	377737928.5349
-92.0000	36.3504	-51798809.7917
-92.0000	36.3779	8046327.4802
-92.0000	36.4055	-78973693.9907
-92.0000	36.4330	-198262501.9667
-92.0000	36.4606	-124616100.1312
-92.0000	36.4881	-345735262.5668
-92.0000	36.5157	102023470.2371
-92.0000	36.5433	-1375736215.6318
-92.0000	36.5708	779483446.2603
-92.0000	36.5984	145070453.9555
-92.0000	36.6259	715667168.2405
-92.0000	36.6535	-1190121808.0931
-92.0000	36.6810	-419910660.0408
-92.0000	36.7086	-70209035.3703
-92.0000	36.7362	-400245559.8954
-92.0000	36.7637	213827368.9388
-92.0000	36.7913	-179865299.9357
-92.0000	36.8188	567087964.2580
-92.0000	36.8464	-386603517.9134
-92.0000	36.8739	716486325.1477
-92.0000	36.9015	845562321.2468
-92.0000	36.9291	198660799.6272
-92.0000	36.9566	-233107488.3702
-92.0000	36.9842	-584775108.4686
-92.0000	37.0117	-1790349653.9505
-92.0000	37.0393	-1619067018.8384
-92.0000	37.0668	-2155311473.8633
-92.0000	37.0944	-1406697613.3423
-92.0000	37.1220	-1687327476.0246
-92.0000	37.1495	-459545472.4800
-92.0000	37.1771	-1608263644.3147
-92.0000	37.2046	105206911.8550
-92.0000	37.2322	-1334151442.9855
-92.0000	37.2597	-488650603.9915
-92.0000	37.2873	-1178398033.1412
-92.0000	37.3149	23642472.9288
-92.0000	37.3424	-725426220.5463
-92.0000	37.3700	789609973.3862
-92.0000	37.3975	-227136292.9651
-92.0000	37.4251	1666805775.5211
-92.0000	37.4526	-1058825788.7146
-92.0000	37.4802	3377051808.8540
-92.0000	37.5078	-702056977.3352
-92.0000	37.5353	1235545566.8354
-92.0000	37.5629	-915018733.8717
-92.0000	37.5904	1320384715.9996
-92.0000	37.6180	457502620.8428
-92.0000	37.6455	1180014465.3066
-92.0000	37.6731	723208674.0687
-92.0000	37.7007	1173696358.8269
-92.0000	37.7282	567273405.4732
-92.0000	37.7558	154363379.9643
-92.0000	37.7833	1400045948.8466
-92.0000	37.8109	-2769084601.6115
-92.0000	37.8384	1645045041.4652
-92.0000	37.8660	-885361656.6955
-92.0000	37.8935	19749188.0388
-92.0000	37.9211	-205894793.4109
-92.0000	37.9487	-470129089.5890
-92.0000	37.9762	257327870.4586
-92.0000	38.0038	-1011126199.2882
-92.0000	38.0313	576591233.5816
-92.0000	38.0589	-969794567.4542
-92.0000	38.0864	1069641500.5845
-92.0000	38.1140	-72161010.6056
-92.0000	38.1416	585951692.8583
-92.0000	38.1691	1298942825.8945
-92.0000	38.1967	-987467767.7268
-92.0000	38.2242	3371807140.3325
-92.0000	38.2518	-3679609099.9499
-92.0000	38.2793	2822085028.4591
-92.0000	38.3069	-2757659494.7335
-92.0000	38.3345	3498177105.0926
-92.0000	38.3620	-3745273678.1578
-92.0000	38.3896	2325124320.2831
-92.0000	38.4171	-1522373246.0782
-92.0000	38.4447	-144308304.4382
-92.0000	38.4722	393693328.3793
-92.0000	38.4998	-1248313626.2138
-91.9611	35.0001	-2163136673.9675
-91.9611	35.0276	251613356.1927
-91.9611	35.0552	-285877009.2360
-91.9611	35.0827	-1096367772.1412
-91.9611	35.1103	106437192.3812
-91.9611	35.1379	-589079426.0433
-91.9611	35.1654	-1271737151.8062
-91.9611	35.1930	322896732.0055
-91.9611	35.2205	-766281503.2077
-91.9611	35.2481	456376954.2578
-91.9611	35.2756	-557239496.4202
-91.9611	35.3032	502599982.1910
-91.9611	35.3308	318345318.0603
-91.9611	35.3583	434137287.3049
-91.9611	35.3859	957851180.2700
-91.9611	35.4134	368558967.8383
-91.9611	35.4410	1198334072.8765
-91.9611	35.4685	677161706.1748
-91.9611	35.4961	1454796820.9849
-91.9611	35.5237	1256659814.1283
-91.9611	35.5512	2500942545.5907
-91.9611	35.5788	1592090091.0966
-91.9611	35.6063	2060608978.9773
-91.9611	35.6339	1351620116.8903
-91.9611	35.6614	982094725.4029
-91.9611	35.6890	458070805.6421
-91.9611	35.7165	74564028.8936
-91.9611	35.7441	-989819383.1030
-91.9611	35.7717	-54311549.9635
-91.9611	35.7992	-301449368.6422
-91.9611	35.8268	16268779.4039
-91.9611	35.8543	-223055331.8591
-91.9611	35.8819	174544708.4891
-91.9611	35.9094	-401051420.4177
-91.9611	35.9370	1016278483.1617
-91.9611	35.9646	-399654790.7486
-91.9611	35.9921	300697768.6801
-91.9611	36.0197	-392352213.7903
-91.9611	36.0472	961399596.9666
-91.9611	36.0748	-913642123.9584
-91.9611	36.1023	531629068.9891
-91.9611	36.1299	-1249499086.0598
-91.9611	36.1575	-512997548.4348
-91.9611	36.1850	-442766378.7974
-91.9611	36.2126	-1320710586.6168
-91.9611	36.2401	1085826340.7722
-91.9611	36.2677	-2472346514.9425
-91.9611	36.2952	167110002.5264
-91.9611	36.3228	-608559410.7335
-91.9611	36.3504	212568432.7679
-91.9611	36.3779	-146453869.1462
-91.9611	36.4055	191318713.6306
-91.9611	36.4330	219976526.2851
-91.9611	36.4606	75994219.8756
-91.9611	36.4881	415001683.9996
-91.9611	36.5157	-270331210.4695
-91.9611	36.5433	1549154503.3582
-91.9611	36.5708	-939589515.0014
-91.9611	36.5984	62278520.8447
-91.9611	36.6259	-704724226.3336
-91.9611	36.6535	1094025477.2084
-91.9611	36.6810	382915696.2452
-91.9611	36.7086	82797886.1985
-91.9611	36.7362	418257409.6416
-91.9611	36.7637	-248933755.1190
